id,name,followers_count,lang,time_zone,text,retweet_count
1116301764.0,kirizzz (kirannnn),278.0,en,Easter Time (US & Canada),Sara Little Turnbull (nee Sara Finkelstein) is I days #womenshistorythanks and #notjustastat. She isÃ¢â¬Â¦ https://t.co/0NCs9CnHCZ,0.0
446905532.0,Sailor MoonK,853.0,en,Arizona,RT @deray: Twitter Just Banned Revenge Porn and DoxxingÃÂ http://t.co/sYdkHqZrUd http://t.co/RK5PI2G4vg,345.0
430979463.0,Klaudia Pelaez,670.0,en,Bogota,Dear God that woman is a hero and his is a tragedy. The US needs to ban firearms like Australia. This is insane. Insane.,0.0
2285711065.0,Sue Johnston,178.0,en,Easter Time (US & Canada),"Ã¢â¬Å@kmieszkowski: Mother killed in crossfire while trying to shield two of her children, ages 9 and 7, in W Oakland: http://t.co/YdhuaVUMLAÃ¢â¬Â",2.0
14307043.0,Kevin Krewell,1487.0,en,Pacific Time (US & Canada),Enjoy waiting for that Prince toddlers. https://t.co/Us0xLWtQVR,0.0
604176461.0,KC,457.0,en,Hawaii,RT @patrickrhone: Really good preso on indie podcasting by @imyke: https://t.co/ps2GJEPOnh,2.0
1200888036.0,krishna choco,11.0,en,Easter Time (US & Canada),@fredericg agreed whole thing is fercukt but Dems have a different kind of problem @lessig,0.0
430588488.0,Kristin Ouchi,32.0,en,Easter Time (US & Canada),"RT @johnshinal: At $AAPL shareholder meet, Rev. Jesse Jackson urges CEO Tim Cook, tech industry, to lead on diversity. @jswartz http://t.cÃ¢â¬Â¦",3.0
2156476916.0,Kristine Pepito,97.0,en,Urumqi,International politics is now run like the Kardashians' career. Way to go!Like The GOP $ thought starting w Reagan they could control this.,0.0
15888676.0,VN,239.0,en,Mexico City,@cnrsocial10 @socialsensing just felt something and wondering if it was an earthquake,0.0
2680793168.0,05-Feb,126.0,en,Eastern Time (US & Canada),"RT @michellequinn: #paotrial Pao asked for at least $10 million severance, ""a meaningful number that would actually hit their radar."" http:Ã¢â¬Â¦",1.0
156751025.0,kurt Harry,540.0,en,Easter Time (US & Canada),RT @jaketapper: Breaking -- U. Oklahoma President David Boren expells 2 students ID'ed as leading the singing of a racist song during SAE fÃ¢â¬Â¦,90.0
2157979582.0,koolKID,117.0,en,Easter Time (US & Canada),RT @hondanhon: Come join us @codeforamerica as a User Researcher and help American governments meet real user needs: http://t.co/j23OWiN5GW,5.0
1321733300.0,kylahahahahaha,776.0,en,Easter Time (US & Canada),"Earthquake? (Oakland, Temescal)",0.0
391650964.0,Kyle  Hinchey,398.0,en,Central Time (US & Canada),"Come back! ""@harper: I really hate losing people i admire from the internet. Sad that @sarahjeong has deleted her twitter account.Ã¢â¬Â",0.0
1654056680.0,Blake Kylie,215.0,en,Easter Time (US & Canada),"RT @Independent: The rich are 64% richer than before the recession, while the poor are 57% poorerhttp://t.co/leONQIGGvN http://t.co/ZWWhIGÃ¢â¬Â¦",408.0
1646872513.0,sam,1580.0,en,Arizona,"If you want to understand how narcissism actually works, read http://t.co/XLxgHM7gW0 This latest coverage gets it backwards.#fb",3.0
2717096415.0,LiLMitchhhh,524.0,en,Easter Time (US & Canada),@EricaJoy @dearsarah @KaporCenter is what comes to mind,0.0
536234966.0,LaLaa Agustine,393.0,en,Beijing,RT @EricaJoy: Which Valley tech companies have founder/C-level leaders that actively speak out in support of women in technology? (Exclude Ã¢â¬Â¦,13.0
797268164.0,rainmaze,39.0,en,Easter Time (US & Canada),Today's #womenshistorythanks #notjustastat is Barbara Rosberg Frum. Barbara was bigger to CanadiansÃ¢â¬Â¦ https://t.co/YzrpWfWgv1,0.0
539977804.0,marsi ,20004.0,da,Copenhagen,What are your fave feminist documentaries?#fb,0.0
291594394.0,ebishai,436.0,en,Beijing,"If you're thinking about showing your classroom Miss Representation, I recommend you substitute http://t.co/ICo9TJRUsw",0.0
101098094.0,Lola Ursula,541.0,en,Alaska,"RT @danprimack: Kind of amazing that GigaOm, a site whose founder is a partner at its main VC backer, is shutting down due to lack of new fÃ¢â¬Â¦",56.0
233444535.0,LaRosa,39.0,en,Mountain Time (US & Canada),@Schlomo VCs are all taking on their own designer or UX guy (and yes guys). Next journos. Capital sees need for expression to sell itself?,0.0
520328342.0,JULLIAN,2181.0,en,Irkutsk,RT @Schlomo: THE FEELS: @NewTeeVee and @gigaom in general did great things. Very sad to see it go; but I predict 3 journos will join a VC sÃ¢â¬Â¦,1.0
2594420244.0,Yayoina Ka.,1216.0,ja,Irkutsk,@phpress @markmilian and that 1 woman is a model. Says something.,1.0
887026338.0,Lady Loch,1976.0,en,Eastern Time (US & Canada),@phpress @markmilian yeah that's not really the point @markmilian is making. 1 white chick in 5 years of mostly white dudes.,1.0
2719640706.0,Sandy Dee d,1048.0,en,Arizona,"In a room organized for feminist convo post Miss Representation screening. 22 women, 2 guys. 2 guys definitely taking at least 25% airtime",0.0
2911861962.0,Madrid Lae Maika .,331.0,en,Krasnoyarsk,"RT @lizzwinstead: Such a hero to the vulnerable// RIP Sam Simon, Who Guided Ã¢â¬ËThe SimpsonsÃ¢â¬â¢ Then Shared His Profits, Dies at 59 http://t.co/Ã¢â¬Â¦",23.0
66789784.0,Monico Garcia,152.0,en,Easter Time (US & Canada),"RT @markmilian: Christy Turlington is the first woman on stage at an Apple event in 5 years. Last was Jen Herman, who appeared w/ Pincus toÃ¢â¬Â¦",172.0
495020496.0,Landon Poore,324.0,en,Central Time (US & Canada),@fraying tried to do a kvetch shout out and tweetbot scrambled it,0.0
1476770959.0,Linda,58.0,en,Easter Time (US & Canada),And http://t.co/FaDv2fVeDL ! Ã¢â¬Å@fraying: Never tell me not to complain in Twitter. THATÃ¢â¬â¢S WHAT TWITTER IS FOR.Ã¢â¬Â,0.0
316120129.0,Rivera,737.0,en,Pacific Time (US & Canada),OH It's like pink is vomiting on you when you walk down the girls' aisles.#fb,0.0
183765902.0,Lani Tappenden,354.0,en,London,RT @Malarkey: @zeldman Right up your street this. Ã¢â¬ÅSusan KareÃ¢â¬â¢s original Mac icon designs go on show in New YorkÃ¢â¬Â http://t.co/Q6Ut9by07W,4.0
477542555.0,òÀ,37.0,zh-tw,Taipei,Finally seeing Miss Representation and must say I'm not surprised at the high school level of filmmaking. #womenshistorymonth,0.0
3042681007.0,TheBigBustaT,77.0,en,Easter Time (US & Canada),RT @RADAR_info: So many amazing things happening soon! Come meet @DanielHandler @marikotamaki on April 21 at @Booksmith http://t.co/jnaZWNkÃ¢â¬Â¦,6.0
232678324.0,CallMeLashaunie . ,271.0,en,Easter Time (US & Canada),Lynda Barry fuck yeah #womenshistorymonth https://t.co/G1cWea8ZP6,1.0
619201618.0, josé               ,504.0,en,Central Time (US & Canada),Link for the Matt Lauer quote I just tweeted http://t.co/PINbyD2G0V   2/2,0.0
1637563074.0,the,322.0,en,Amsterdam,"""When Fili-Krushel proposed installing a troika of female producers to oversee the show... Ã¢â¬ÅThis is like Lilith Fair,Ã¢â¬Â Lauer complained"" 1/2",0.0
1381970808.0,Laura j,734.0,es,Madrid,@cy_choi yeah it's part of why there was room for Apple to do the iPod.,0.0
2374759993.0, Minnie ,666.0,en,Krasnoyarsk,"Very very proud to be a Fellow at University College at University of Toronto, where my mum went to school http://t.co/0enfq7zFwj. #fb",0.0
2238512887.0,Paul,561.0,en,Easter Time (US & Canada),@pang look forward to a new one. What's the name of your film?,0.0
428421268.0,Krystle,935.0,en,Easter Time (US & Canada),@cy_choi can't imagine it'll be easy to fence,0.0
2956613720.0,Leanne Arker,10.0,Select Language...,Wellington,Anyone have a minidisc player? #lezhistory https://t.co/Uz9xklbQC8,0.0
2157249587.0,leelee (,601.0,en,Easter Time (US & Canada),Around #InternationalWomansDay I'm wishing for dudes to see the assualting  behaviour of Terry Richardson getting shots as clouding his work,0.0
19478719.0,Aleena Suarez,282.0,en,Hong Kong,@pang still doing the show? Havent seen a new ep since D Wison,0.0
58292961.0,Douglas Gonzalez,321.0,en,Brussels,Night good people.#fb,1.0
251905557.0,Adrián,592.0,en,Bogota,RT @desusnice: Moving An Hour Forward For Daylight Savings Time Is Like Skipping Ahead In Life.mp3 http://t.co/QbECYZJgzG,366.0
1161256308.0,Leslie,448.0,en,Central Time (US & Canada),Today's #NotJustaStat #WomensHistoryThanks is to my Great-Grandmother Ganesha who is the lady in theÃ¢â¬Â¦ https://t.co/C9hTMLROgF,0.0
3084357732.0,J_O,940.0,en,Easter Time (US & Canada),"If you're a big Carol Kane fan, seek out Hester Street: the lead role she always deserved.#fb",0.0
186978312.0,Alexia Lazo,223.0,en,Easter Time (US & Canada),"Somehow missed this other Carol Kane role. RT @KateSherrill   @heathr She has a recurring role on Gotham, she plays The Penguin's mother.",0.0
546096491.0,Carlo,1285.0,en,Beijing,Carol Kane is in the cast of Unbreakable Kimmy Schmidt? I'm in. Has she been a TV regular since Taxi?,0.0
1433206302.0,ZelP,463.0,en,Beijing,RT @Rosie: amen  http://t.co/jduvbQuTat,30.0
99716926.0,Lindsey(Official),183.0,en,Casablanca,Twitter suspended the accounts of the harassers  of @gehreg38's daughter Gabby quickly. @Spacekatgal @femfreq you and all deserve same.,0.0
2907385266.0,TaeTae,187.0,en,Easter Time (US & Canada),Curt Schilling @gehreg38 speaks up re: gender harassment of daughter in a way no older man in Silicon Valley has.  https://t.co/HA3hC1zOlX,4.0
332829606.0, You First ,1693.0,en,Athens,RT @NewYorker: The Age of Monologues http://t.co/d4LE8PiZWl,47.0
2174730115.0,LinaP,366.0,es,,@peterme required!,0.0
3888491.0,Linus Ekenstam,910.0,en,Stockholm,"RT @ErikTLA: In memory of Venus Xtravaganza, with love. #ShesAModernWoman #ParisIsBurning #ParisIsBurning25 #WasherAndDryerSet http://t.co/Ã¢â¬Â¦",28.0
3037199234.0,Lions_Ebooks,11.0,en,Easter Time (US & Canada),If you bank at BofA @deyoungmuseum and other Sf museums free this weekend http://t.co/KlBbY2nBXZ,0.0
599745022.0,Lisa Romano,2164.0,en,Easter Time (US & Canada),@ElissaBeth aw thanks.,0.0
219404734.0,Lisa Richards,57.0,en,Eastern Time (US & Canada),@ElissaBeth I'm game.,0.0
1023331706.0,Casandra Egerton,707.0,en,Beijing,.      for @adamslisa,0.0
625400643.0,Lobocursor Lyceus,12.0,en,Central Time (US & Canada),My sincere condolences to @adamslisa 's family and friends and @xeni and everyone grieving her loss. She was an honest human voice here.,0.0
215533065.0,CarrieKaplanSkincare,2182.0,en,Mountain Time (US & Canada),"RT @AdamsLisa: Friends, @AdamsLisa died peacefully at 9:45 pm. More on http://t.co/EnJR0MEXTx. #RememberLisa and donate to http://t.co/bv28Ã¢â¬Â¦",976.0
85067793.0,cdr,29.0,en,Central Time (US & Canada),Today's #WomensHistoryThanks #NotJustaStat is for Chris Ernst world champion rower who also captainedÃ¢â¬Â¦ https://t.co/F2dHQzmECs,1.0
14235705.0,LonelyBob,974.0,en,Tokyo,@jillsobule @susanorlean Ooh Child every time. I cry every damn time.,0.0
108701807.0,Ward Al Musafir ïëÉ,968.0,en,Quito,"RT @MJB_SF: .@davidstreitfeld so curious how #ellenpao can't ""own a room"" but is somehow ""difficult to get along with.""",2.0
429789520.0,Lorena,200.0,es,Amsterdam,@phpress yes. And isn't it interesting that the messages are addressed to the deceased?,0.0
60278487.0,Anne Rivera,271.0,en,Hong Kong,RT @felixsalmon: Downloadable Cindy Sherman emoticons http://t.co/49qBDtyQfE http://t.co/Kqu0DOYGp5,29.0
83390456.0,Lorraine Daly,325.0,en,Easter Time (US & Canada),"I find it interesting that peopleÃ¢â¬âevent atheistsÃ¢â¬âworldwide write messages to the deceased on twitter, like a giant Wailing Wall.#fb",0.0
564336147.0,Prophets!Lorry | 5,319.0,en,Pacific Time (US & Canada),Heading to Wise Sons if you're around @pud and my SF mission peeps#fb,0.0
242205664.0,Tevin Doss,2301.0,en,Central Time (US & Canada),That Stevie Wonder synthesizer doc I just tweeted via @austinkleon,0.0
1478592602.0,Louis,1100.0,en,Easter Time (US & Canada),Electronic guys who co-produced greatest Stevie Wonder albums Great BBC radio doc. Attn @francispreve @AliEisner http://t.co/ZAY0HdUM4O#fb,0.0
3054142278.0,Love Muffin,629.0,en,Easter Time (US & Canada),"RT @morningJewshow: On today's @morningJewshow, @myqkaplan talks about religion, open relationships &amp; linguistics. https://t.co/GAuIPSXE8S Ã¢â¬Â¦",4.0
300374583.0,darnyl robinson,303.0,en,Easter Time (US & Canada),"RT @morningJewshow: If ur more X than me ur crazy, if ur less, u don't count. @myqkaplan on judging fellow members of religion, groups httpÃ¢â¬Â¦",2.0
1041326394.0,Luke Ashley,363.0,en,Easter Time (US & Canada),RT @thedailybeast: Britain's pedophile cover-up went right to the top of the Thatcher government http://t.co/vIfsYNTOOk http://t.co/fosVauQÃ¢â¬Â¦,98.0
2596834903.0,marialucia F.L,127.0,en,Easter Time (US & Canada),@stewart @mathowie you guys working together + the oil painting is giving me the now odd feeling of 2003 internet hope.,0.0
3116708222.0,Dominique Lugard,13.0,en,Nuku'alofa,Night good people. #fb,0.0
65984518.0,En Route Per Diem ,295.0,en,Pacific Time (US & Canada),"""Uber, they're scum. I lost $190,000"" - the cabbie who lost 4 drivers, providing me with material on the way to stand up.#fb",0.0
128111467.0,Luis Valdez,408.0,en,Pacific Time (US & Canada),RT @TwitterOpen: Twitter has joined the amicus brief filed w/ U.S. Supreme Court urging the Ct. to rule in favor of marriage equality httpsÃ¢â¬Â¦,353.0
241157629.0,Luke,94.0,en,Pacific Time (US & Canada),I'll be doing a set tonight at http://t.co/LhOhzAJAWp Jewtastic-style for Purim. Oakland at 8pm. I'm up early. See you there.#fb,1.0
726729494.0,mika,60.0,en,Pacific Time (US & Canada),I hear God made Adam and Eve. And Ruth and Naomi who had matching Guatemalan vests.#fb,0.0
707660496.0,With My Woes,144.0,en,Easter Time (US & Canada),Today's #NotJustaStat #WomensHistoryThanks is Prof Barbara Miller Solomon. She was the first femaleÃ¢â¬Â¦ https://t.co/VvYljEysZG,0.0
77558505.0,UÅU±8,610.0,en,Central Time (US & Canada),"RT @ebekiel: Sad, but true. One VC tells me if @kpcb loses its gender discrimination case, he'd be less likely to hire a female partner #chÃ¢â¬Â¦",91.0
369285103.0,Your Master,429.0,en,Hawaii,RT @CBCArts: The Kids In The Hall to launch comeback tour in Toronto http://t.co/eYRZYOmDYU,23.0
2596494170.0,SuS,121.0,en,Islamabad,"RT @freebsdgirl: Today, I am happy to announce the Online Abuse Prevention Initiative, created with @TheQuinnspiracy, @alexlifschitz, &amp; @ShÃ¢â¬Â¦",421.0
208200663.0,june 27th. K,5883.0,en,Eastern Time (US & Canada),I interviewed w some VC when I first got to the Valley. The only women in site were Heidi Roizen and Ann Winblad. How much change?#ellenpao,0.0
541711129.0,M. Bulteau,253.0,en,Lisbon,"RT @TWilsonTV: Vassallo told investigator Nazre was ""going out of his way"" to ""demonize #ellenpao""",2.0
3087465981.0,MCDiamondNetwork LLC,10.0,en,Easter Time (US & Canada),"RT @TWilsonTV: Investigator walking through instances #ellenpao told him about incl: all male dinners, porn star discussions, sex banter atÃ¢â¬Â¦",2.0
251633570.0,WOEZEL,649.0,en,Athens,"RT @michellequinn: #pao so it was the CEO of Chegg, not Kleiner folks, talking about how Marissa Mayer is ""hot"" and maybe should be on his Ã¢â¬Â¦",1.0
42401379.0,Kaka Ronquillo,327.0,en,Guam,Business needs art the most. And the more it tells itself stories about itself the more it needs it. #fb,0.0
456150594.0,MJ Barrett,931.0,en,Central Time (US & Canada),We live feudal times. Via @TaylorMacNYC @adamfeldman http://t.co/kH38gtldRP#theatre #art #business#fb,0.0
25693756.0,Megan Frisbie ,626.0,en,Pacific Time (US & Canada),RT @heathersomervil: We're live blogging the #kleinerperkins trial. On the stand now: investigator who called Ellen Pao's claims meritless Ã¢â¬Â¦,4.0
352944559.0,dMariaJesus_Jacksond,496.0,es,Madrid,"RT @ElizabethN: Do you know a woman or other underrepresented minority that has left tech, or is considering it? I'd &lt;3 to know why: https:Ã¢â¬Â¦",91.0
901659314.0,Musab Jamal,37.0,en,Islamabad,@dirtbagg equality is a chance at an equally bad sit com.,0.0
140717029.0,TINA.,235.0,en,Pacific Time (US & Canada),RT @sarahkendzior: People think #Ferguson protesters are raking in money. Many are so poor they eat only one meal per day. http://t.co/vEY7Ã¢â¬Â¦,100.0
555411470.0,salman Ali ,1013.0,en,Easter Time (US & Canada),Thanks @mathowie for all your great work. Ã¢â¬Å@doctorow: Matt Haughey retires from Metafilter http://t.co/sFNAmZH838 http://t.co/AKYZ6xMIQNÃ¢â¬Â,0.0
2250794221.0,M.Salman Tayyab,14.0,en,Islamabad,RT @lizgannes: Told it's quite likely that Ellen Pao will testify this afternoon starting at 1:30.,9.0
571579758.0,"c loves harry *°"",MYNARRYCREW""",9671.0,Athens,<%*Ä ,Also LGBT folks and all who oppose state-sanctioned discrimination let @cocacola @homedepot and @delta all in GA know they have to step up.,0.0
426334161.0,¡,914.0,en,Mountain Time (US & Canada),Atlanta is one of the queerest cities in the country. These bills allowing LGBT discrimination must be so scary for everyone there.,0.0
213261669.0,Noel Mark T. Lerio,101.0,en,Hong Kong,"RT @GregTBasta: TRAVEL ADVISORY issued to LGBTQ individuals traveling to Georgia, via @GetEQUAL and @RiseUpGeorgia http://t.co/bs51SqcgTL",4.0
28340717.0,MadSnail Travel,563.0,en,Madrid,RT @latimesfob: Congrats @marikotamaki &amp; @jilliantamaki being LA Times Book Prize GRAPHIC NOVEL Finalists for #OneSum! #Bookfest http://t.cÃ¢â¬Â¦,3.0
85841150.0,Kelsea Danielle,671.0,en,Mountain Time (US & Canada),"RT @samswey: The month after Mike Brown was killed, the # of black ppl killed by police dropped 56% nationwide. Protests matter. http://t.cÃ¢â¬Â¦",1403.0
811928833.0,Maddy Reese,488.0,en,Easter Time (US & Canada),Cool news fr @DavidEagelman http://t.co/sSaJQgByIA says synesthisia detail environment influenced. Synesth show I did http://t.co/VwTLwkf0q0,1.0
256256185.0,madison ward,875.0,en,Easter Time (US & Canada),It feels like something right in the world. I name Carolyn all the time when asked who my fave comics are. Burnett brilliant.,1.0
21281949.0,Maggiemelba,1243.0,en,Cairo,Canada: you are so lucky. @CBC just picked up Baroness Von Sketch a show by one of the most brilliant comics I've seen Carolyn Taylor. #fb,1.0
455950099.0,Nicketa Gomes,156.0,en,Easter Time (US & Canada),@SheckyGreen I have that album. Just for enchanted cover display purposes.,0.0
2510903360.0,#LabanPilipinas,1777.0,en,Easter Time (US & Canada),RT @TheStromboShow: We lost John Candy today in 1994. Some reminders of why he is a legend http://t.co/2lZDKDRIho #UncleBuck http://t.co/qPÃ¢â¬Â¦,398.0
2347768868.0,Liiccaaa,60.0,en,Easter Time (US & Canada),"My beloved, deceased mentor Prof. Jane E Larson. A historian. An incredible mind and a person whoÃ¢â¬Â¦ https://t.co/kkPhipxTK4",0.0
46961288.0,Bobby,51.0,en,Pacific Time (US & Canada),The best way to know someone doesn't speak for a group of people is their quickness to tell you that they do.,1.0
1736045779.0,Mandylou Graham,901.0,en,Easter Time (US & Canada),@tanehisicoates just watched http://t.co/Mg8VbjW9ZF last night. The idea of working on anything that's not for personal $ is radical today,0.0
57376225.0,Shekhar,557.0,en,Kolkata,@tanehisicoates and we have a long way to go. A huge percentage of homeless and suicidal teens are queer. Housing. Employment. Street safety,0.0
120705454.0,Mj Espolong,52.0,en,Alaska,"@tanehisicoates yep. And LGBT movement completely intertwined w other movements. Took suffrage, civil rights, 2d wave feminism too",0.0
407225208.0,Marcos Diaz Pleite,234.0,es,Amsterdam,"Prince: football, basketball and baseball Ã¢â¬Å@StribJany: From the Strib archives: Chappelle was right. http://t.co/ZJVLjjIYOyÃ¢â¬Â",13.0
2158122428.0,Mareike Ohlberg,857.0,en,Taipei,That last Prince-related tweet via @jessewashington . Also heads up @anildash if you haven't seen the bb-all pic .,0.0
1167773802.0,MD,359.0,en,Pacific Time (US & Canada),"MT @StribJany: Another Prince-related clip from the archives, looking back at his hooping days at Bryant Junior High. http://t.co/Vz8cu3MSQB",0.0
3037256261.0,Ma(RIA),177.0,en,Easter Time (US & Canada),Pre-sitcom Seinfeld hosted by a mid-80s Will Ferrell characterhttp://t.co/6WjS8qIVOK@marikotamaki #fb,0.0
97484136.0,Mariam Saleh,1533.0,en,Cairo,"RT @tfadell: ""Quadriplegic woman flies F-35 fighter jet with nothing but her thoughts"" http://t.co/3DeaeC0Q7R",86.0
1082117736.0,Niña Marie T ,218.0,en,Pacific Time (US & Canada),RT @lsblakk: I think tech should take on homelessness and the housing crisis. No new office buildings in SF until we don't have homelessnesÃ¢â¬Â¦,3.0
1478531461.0,May 16th ,780.0,en,Arizona,RT @xeni: Sexism is over! If you want it. Subway ad intervention by Jilly Ballistic. http://t.co/rGmVfxhQfh http://t.co/YyVxJ5KRoZ,11.0
30750923.0,Mario A Peregrina,168.0,en,Pacific Time (US & Canada),@ruthannharnisch It was thrilling to see footage of so many I admire. And your name too. Thanks for funding it.,1.0
559486409.0,Mari(o)posa,376.0,es,Amsterdam,Saw She's Beautiful When She's Angry tonight.Love for the women who worked so we could have so much now. inc @harnischfound @ruthannharnisch,2.0
188961582.0,Mark Entwistle,312.0,en,Eastern Time (US & Canada),I used flywheel. Now I have the nice safe feeling of being in a regulated cab.,0.0
317273582.0,Mark Mahmod,388.0,en,Atlantic Time (Canada),How did everyone in the 50s make it through the decade without 8 glasses a day. From their own water bottle?,3.0
1083991861.0,mark,415.0,en,Eastern Time (US & Canada),"""That's what makes the game fun is the rules. If there's no rules there's no fun.""cc @ibogost http://t.co/tMLmvCCilZ#fb",0.0
40502358.0,Marko Pavliai
,1559.0,en,Ljubljana,"So Congress tried to impeach Clinton, but Petraeus reciprocated his affair w classified information and no bigs?http://t.co/klcssDhS7q",0.0
954799494.0,Martin Olson,281.0,en,Pacific Time (US & Canada),@leigh_justin look at the tweet before it.,0.0
139250696.0,Masa T,604.0,ja,Tokyo,"I am incredibly grateful for my college education, the chance to play hockey, to come to the US. But the level of debt today? Insane.",0.0
1672205587.0,William Budrewicz Jr,184.0,en,Easter Time (US & Canada),Most interesting thing @tavitulle said on @RonnaAndBeverly is that she doesn't plan on going to college. Seems smart for her.,0.0
2555419261.0,Matt Elyas,325.0,en,Arizona,Yes it is. RT @sarahpaol  this @emilynussbaum bit about the late Joan Rivers is fantastic http://t.co/6iwvitGnJo Ã¢â¬Â¦,0.0
35941580.0,Matthew Harding,432.0,en,Central Time (US & Canada),Hmmm searching @ someone's name on twitter used to show you where they were mentioned. Now it takes you to user profiles.,0.0
274285556.0,Matti Koenig,482.0,en,Pacific Time (US & Canada),"RT @heathersomervil: John Doerr, @kpcb VC and Ellen Pao's former boss, talks about her conflicts at the firm. Live blogging the testimony: Ã¢â¬Â¦",1.0
1620466530.0,ja,5456.0,es,Belgrade,RT @MatthewHeimer: In your 40s or 50s and looking for work? Wall Street may have an internship for you. @MarketWatch http://t.co/UTPAYyMLMS,3.0
2668485740.0,MattyGFX,297.0,en,Easter Time (US & Canada),RT @Annaleen: Glasses that make you invisible to facial recognition http://t.co/WLf4YkCd4a by @aliszewski http://t.co/703z8rf60i,65.0
18463828.0,Maxim Vos,273.0,en,Amsterdam,Can't get the Pope tapping his toe in the SF Opera House in the sites of the albino out of my mind.  #fb,0.0
309132692.0,Maya Hansen,15617.0,es,Madrid,@ddukes It's like you just finished lacrosse practice. So young!,0.0
1343220962.0,McNab,65.0,en,Auckland,RT @morningJewshow: Kathy Acker+@mckenziewark had a thing in the 90s. This book is their emails.http://t.co/8MNLTEEgX0 is our convo w him hÃ¢â¬Â¦,1.0
40812882.0,Meaghan Murphy,1179.0,en,Pacific Time (US & Canada),Finally watched The Sweet Smell of Sucess. Great movie and closer to Silicon Valley than Social Network was IMO.,0.0
2484023400.0,Kyle Bayack,173.0,en,Central Time (US & Canada),RT @ComedyOakland: Celebrate Purim with 7 Jewish comics on 1 stage! Thu Mar 5 8pm at Comedy Oakland. $10 tickets http://t.co/v5PVXtIK7F httÃ¢â¬Â¦,3.0
481994964.0,Taimur M Sulehria,254.0,en,Dublin,@Documentally me,0.0
760936026.0,Megan Carolan,346.0,en,Central Time (US & Canada),RT @PeterBeinart: @donnabrazile @PaulBegala @AIPAC AIPAC defends Israel's right to hold millions w/out basic rights in West Bank. Not rightÃ¢â¬Â¦,21.0
63986474.0,Reverse  ,11066.0,en,Eastern Time (US & Canada),I'll be at http://t.co/MFoiHMSlMZ this Thursday. Come make the new San Francisco comedy scene with me.  #fb,0.0
541142436.0,Megan Puglia,431.0,en,Easter Time (US & Canada),"Only one more season of the Dowager Countess  ""I must be 110 by now"" http://t.co/64R6XCOmQo#fb",0.0
29867936.0,Meghan Ross,1175.0,en,Eastern Time (US & Canada),"RT @pomeranian99: Big ideas strike many people at the same time, unaware of each other. How ""multiples"" can change the way you think: httpsÃ¢â¬Â¦",12.0
289732005.0,Melissa Davey,3551.0,en,Hawaii,"RT @SonyKapoor: Hey #Bibi, ""you do not speak for American Jews"" &amp; ""No, Americans don't want a war with #Iran"" full page Ad in @NYT http://tÃ¢â¬Â¦",1032.0
554242271.0,Mercury Starr,164.0,en,Central Time (US & Canada),RT @cgiller: Upbeat way to start the week: American democracy is doomed http://t.co/RkHmWsc0xy,2.0
141223622.0,Melody Games,82.0,en,Central Time (US & Canada),"RT @torontoist: Sandro Lisi, Rob Ford's former driver, begins his extortion case today with a preliminary hearing at old city hall. http://Ã¢â¬Â¦",3.0
999662546.0,Melody Naylor,79.0,en,Easter Time (US & Canada),RT @Artemis_FF: 'The thing women have yet to learn is nobody gives you power. You just take it.' - Roseanne Barr @therealroseanne http://t.Ã¢â¬Â¦,102.0
2994255158.0,MelpamePacifico,10.0,en,Easter Time (US & Canada),"RT @flipcritic: An enlightening article on Denmark's special Jewish heritage, and how it is now under threat. http://t.co/gih2gviOOS",1.0
3069153899.0,Miguel Villanueva,62.0,en,Easter Time (US & Canada),"RT @marikotamaki: Birthday girl, desert sweater, on the docks. Ã¢ÂÂ¤Ã¯Â¸Â",1.0
2886779494.0, [é¤LêË] Dori,108.0,en,Eastern Time (US & Canada),RT @diversityinya: Part of the Room - By @marikotamaki writer of Printz Honor book THIS ONE SUMMER (illus. by @dirtbagg) http://t.co/VJpAeOÃ¢â¬Â¦,5.0
93127862.0,Afaq Ayub,107.0,en,Islamabad,"@ubiquity75 thanks! I'm a bit over 5'7"". I do like the lightness of the 350s",0.0
14791386.0,Michael Seger,4432.0,en,Central Time (US & Canada),@ubiquity75 question remains re: BMW vintage.,0.0
253339095.0,û°°ûô¢¤ªé°°û,180.0,en,Alaska,@ubiquity75 I'll let you know if I see one. Lots on the streets of the Bay Area.,0.0
1723943414.0,Miguel¾ ,349.0,en,Arizona,@ubiquity75 ha! I've been kept it through thick and thin and 4 years on the east coast storing it. But I'll keep my eyes out for another!,0.0
50357236.0,Miggy,397.0,en,Hong Kong,@ubiquity75 ...someone who likes her 73 Honda 350Four ?,0.0
2377001464.0,Mike Marsh,677.0,en,Amsterdam,@ubiquity75 Thanks for sharing the latest @morningJewshow about Wark + Acker's I'm Very Into You. What vintage BMW do you recommend for,0.0
1016015984.0,Michael Babick,185.0,en,Central Time (US & Canada),Only missing macrame Ã¢â¬Å@ScottThompson_: Me and my lady friend Ms. Whitwell warming up for the show at Buddys in 1974.http://t.co/ZfCwHS3hTaÃ¢â¬Â,0.0
57591732.0,Mikko Kia (ßÃ³) ë,388.0,en,Singapore,@mulegirl headspace is on of the best emotionally-savvy designed apps/services I have found. #meditation,0.0
343120924.0,Team Pacquiao,511.0,en,London,Big trees. marikotamaki  in Hendy Park Grove. Philo. @magicdateday #birthdayweekend https://t.co/6dAUoXxAbI,0.0
